"coal","petroleum liquids","natural gas","nuclear","conventional hydro","wind","sloar pho"
0.494315508498292,0.00968992844029362,0.194413607107383,0.199014093602679,0.0666363247771255,0.0356998982111611,0.000230639363066335
0.480344450072714,0.0111112926681809,0.209372702168336,0.187365806630827,0.0726613179953921,0.0388372359025474,0.000307194562002647
0.475447469861769,0.0104286871762135,0.194314861646493,0.198955289842618,0.0835430528615974,0.0370068010508483,0.000303837560460605
0.457972201917645,0.0132858875599431,0.229603270866635,0.188281001073688,0.0781221969642202,0.0323927181983458,0.000342723419522918
0.462555022430078,0.010297275940738,0.251412562329855,0.184092603647767,0.0633021137035266,0.0280654646159639,0.000274957332071667
0.463451504364363,0.00978099904268889,0.258756316841746,0.186372817497491,0.0544846047434381,0.0268842731493482,0.000269484360924254
0.476576690994261,0.0123193521042729,0.236164726661606,0.198048869815372,0.0477829005856935,0.0288327775693868,0.000274682269407188
0.475924950790487,0.0102995198154487,0.232221887890072,0.196900740963629,0.0484886097215431,0.03597622898409,0.00018806183473126
0.496823224435249,0.0107717326549342,0.200218976926916,0.20418954385174,0.0504548601606904,0.0374482747516383,9.33872188320157e-05
0.487189165960116,0.0127585686244904,0.189075947455836,0.211764945005168,0.0605727128073497,0.0385834910974576,5.51690495824574e-05
0.483622789695466,0.0171704726380755,0.189024287329744,0.208447962553517,0.0660770645918075,0.0356377322824014,1.96909089886187e-05
0.467691776661876,0.0110122435703831,0.208837673953953,0.213165571969559,0.0591169627714478,0.0400762028669005,9.95682058804982e-05
0.43590411588945,0.0107713634185329,0.222043181942448,0.21626672070038,0.0702020153288498,0.044561731909159,0.000250870811181119
0.434544820899282,0.00968223899188776,0.213647609287496,0.204990183189618,0.0889206339347639,0.047872909398949,0.000341604298003168
0.422496029263128,0.0102966421202933,0.22113875920489,0.209831384062505,0.0948484702635927,0.0410357606969245,0.000352954388666955
0.425679249404974,0.00932207287486633,0.244567154568764,0.200454749284244,0.0840308838578377,0.0356498143059181,0.000296075703395385
0.42418117383402,0.00900186042022979,0.275738940686372,0.19555590107068,0.0626886557257515,0.0325091010470895,0.000324367215857
0.427569120531751,0.0095382012555227,0.28874403207685,0.189205752252948,0.0512789622688453,0.0333601338805184,0.00030379773356415
0.418443935926773,0.00870480549199085,0.284207475209764,0.200616323417239,0.0529641495041953,0.0347734553775744,0.000289855072463768
0.455249538914929,0.00833043291578163,0.239286074417667,0.188730983290342,0.0640509779557423,0.0441308017838381,0.000221190721699786
0.46069712388412,0.00697730020238212,0.216171711627374,0.198910301956809,0.0707428198125692,0.0463660456016406,0.000134696915103902
0.474319587335062,0.00690244806064579,0.206674456382342,0.20151614466072,0.0704779275556442,0.0400495881900311,5.98478155547323e-05
0.479418899593661,0.0120269638554883,0.20768364769958,0.200732460908218,0.0619134158181682,0.0381969512144523,2.76609104312059e-05
0.478135495259072,0.00741365574769202,0.209391255447772,0.203836480934752,0.0643266632300795,0.0367933517659372,0.000103097614696096
0.462108072474992,0.00790415175971379,0.206215159331059,0.206835971250648,0.0668364832604786,0.0498569572535793,0.000243204669529655
0.440597495627065,0.00793722408862482,0.227625149235083,0.199943776549963,0.0662777299608518,0.05722991920482,0.00038870533359247
0.436303395182976,0.00911756913547538,0.227427621301126,0.202992292395631,0.0763725839507639,0.0473206101523554,0.00046592788167259
0.439867740126359,0.0106025851276749,0.247806522091598,0.181541029532545,0.0793506082731528,0.0403637146525122,0.000467800196157128
0.437748762433552,0.0107511681018619,0.28172642652231,0.175277431808931,0.0597566058384376,0.0343471913152205,0.000392413979687093
0.434070684080452,0.00873294194644968,0.298453663635209,0.17479071221342,0.0491325668402184,0.0344384640181301,0.000380967266120288
0.429321033977164,0.00803248784880566,0.27118810395188,0.200223397254581,0.049831441864761,0.0410052299202235,0.000398305182585405
0.428948076754692,0.00722534448483748,0.25472257985011,0.203499816772009,0.0573454966451441,0.0480154624966354,0.000243222996572177
0.441092019655571,0.00678678404322659,0.228838611580603,0.204435554917482,0.0638283987757686,0.0547673895026723,0.000251241524677138
0.461214348939878,0.00971468121892639,0.216532881838261,0.203181054854997,0.0638885748399959,0.0453471281990476,0.000121330108893773
0.469844387411252,0.00950950537918362,0.206815924914244,0.200101229331199,0.0702305993161519,0.0433883217662318,0.000110031881737734
0.441128535844026,0.00776298961213757,0.212831577570892,0.206637770739844,0.0769633123790023,0.0544047152028934,0.000271098651204475
0.422636080700314,0.00843736385661496,0.209655328044832,0.205800217515992,0.0975813099226784,0.0555073231428867,0.000382376816681659
0.411031905093655,0.00800351309320593,0.234251338046073,0.180102157052436,0.102995704385093,0.063073890519601,0.000541491809936375
0.423091640744581,0.00734150496222782,0.234897299165556,0.175939984199872,0.100562262380882,0.0575778896953538,0.000589418851528169
0.429153260294058,0.00704326694633378,0.248996049362603,0.177222063834698,0.0872968679998371,0.0496829986831209,0.000605492879349435
0.421042341238239,0.00752023118630812,0.287843167176122,0.172495600879347,0.0745943033175807,0.0360489458800864,0.00045541032231606
0.420625974631942,0.00637025576797927,0.297007649709606,0.175191856681524,0.0632703429476554,0.0369715499564102,0.00056237030488329
0.416349596474022,0.00716066596556736,0.273969324935897,0.197476633305368,0.0631521109785062,0.0413422112987274,0.000549457041912347
0.409399965728955,0.00666668822078313,0.257873449316034,0.204775961124996,0.0639736953562734,0.0567961745754108,0.000514065677548262
0.398813374003894,0.00585432803280788,0.250800332281546,0.211694865724765,0.0679042950344923,0.0645814795722368,0.00035132535025824
0.395329056740689,0.00649816058932517,0.259114525247659,0.213642271055081,0.0705786485610366,0.0544774854349009,0.000359852371308167
0.379819051121736,0.00728797351967635,0.270034571533652,0.212963589554983,0.0679867598381758,0.0616285399043766,0.000279514527399779
0.367773920064594,0.00613968510294711,0.296016148566815,0.206207509083569,0.0655115058538555,0.0579152200242228,0.00043601130399677
0.341099654135824,0.0049810906034845,0.301667905743931,0.199531305556453,0.0837411513721434,0.0682322138539613,0.000746678734201765
0.325845282290951,0.00508641490661369,0.324494996497379,0.189077237024227,0.0889868795538304,0.0654296379271252,0.00107955179987343
0.344279667305854,0.00513229994716314,0.321634024566174,0.18427895489869,0.0850168899865236,0.0582838111408607,0.00137435215473484
0.363269790663434,0.00572326835154373,0.322611891556795,0.180277417997852,0.0737770250074724,0.0528821139561401,0.00145849246676187
0.386384433848673,0.00563502384048548,0.33690940615518,0.166471608149111,0.0637937677599576,0.0395776140249482,0.00122814622164427
0.384073351521469,0.00534539369909825,0.335124385140916,0.175661044496995,0.0581330493224878,0.0404993072188053,0.00116346860022866
0.374873513881385,0.00555195706486536,0.325105890148858,0.19256037753308,0.0525465871881128,0.0479945793795539,0.00136709480414427
0.387781263920982,0.00578471872806694,0.29683138426236,0.191466177823215,0.052886109944909,0.0638690634524355,0.0013812818680315
0.420150595822875,0.00590763847863622,0.264518592741764,0.185104917701047,0.0611424263095537,0.0620432595803292,0.00113256936579379
0.399983890743442,0.00607080316576723,0.253428437610938,0.204599491066821,0.0685657690230929,0.0663104731049995,0.00104113528493993
0.395223718288094,0.0079413911027802,0.25670868688025,0.204347017327972,0.071054702591326,0.0638373374161146,0.000887146393463734
0.398478295226208,0.00644095895138479,0.262060268281906,0.198302192893336,0.0658545317322858,0.0674671904582208,0.0013965624566598
0.400889952740441,0.00612839869882772,0.263287915055545,0.193171914319033,0.0630147916283066,0.0716074387773891,0.00189958878045787
0.373248649983646,0.00629451382723796,0.263848931668146,0.189459526209341,0.0837610888240673,0.0811611809389038,0.00222610854865733
0.37059213871972,0.00747925529935626,0.263274747900723,0.194882353670789,0.0882192426478796,0.0732173201195689,0.00233494164196321
0.387151052267618,0.00655689972310957,0.281826300951058,0.18598413689418,0.0766670119631223,0.0593760586369376,0.00243853956397457
0.386822913767188,0.00711563668753448,0.308510422940084,0.178495695697722,0.0689675241531836,0.0479900603766328,0.00209774637765508
0.387366882005869,0.0063461119694723,0.317043769507554,0.184949759946908,0.0560806536910107,0.0457656293746176,0.00244719350456775
0.389918536289578,0.00640344016474358,0.302156840344602,0.192744720677019,0.0496837825408124,0.0563127784661622,0.00277990151708219
0.383750027751436,0.00640344561828613,0.284361827979156,0.200393911810694,0.0545482224808832,0.0674090307929933,0.00313353356655112
0.383997459914272,0.00583902206699476,0.270985870773139,0.206302587712335,0.0561263692649627,0.0741324019685664,0.00261628829973012
0.40136712671386,0.00693465971786036,0.265791841377086,0.201713435301973,0.0597778419089978,0.0620101742294351,0.00240492075078797
0.415420293840768,0.0186982367438466,0.243267471255857,0.193468971134217,0.0572079838377,0.0683010545689172,0.00363598861869453
0.440286859053144,0.00848962686200285,0.23585983973256,0.192465340937024,0.0534511577601888,0.0648413303180768,0.00460584533700408
0.409554254840162,0.00956926309470209,0.237190454750113,0.187294011706439,0.0728110460753414,0.0769052979138526,0.00667567161939066
0.365493183855302,0.00586295468835703,0.259665681146236,0.188581118142049,0.0850847502976628,0.087034609158651,0.00827770271174196
0.363915431771601,0.00626204386494328,0.275925137326867,0.192845829337859,0.0813207888214552,0.071023954462319,0.00870681441495538
0.382589809618625,0.00561744634226378,0.276531310311073,0.189485920232262,0.0715918508095241,0.065774178657041,0.00840948402921072
0.386165086755328,0.00527009902727702,0.29977107846047,0.185666466220523,0.0628618031377994,0.0526855051629937,0.00757996123560853
0.384276084863169,0.00530653661769122,0.319647645968585,0.184121289307199,0.0512714979446878,0.0475646879756469,0.00781225732302053
0.369315020353179,0.00570474712273406,0.315430345271913,0.197777257152898,0.0470729493074062,0.0562714147655724,0.00842826602629806
0.35228056848036,0.00480169657835596,0.312623049409679,0.197483619789194,0.0543126641977653,0.0700091792485677,0.00848922229607825
0.373657912318506,0.00545147155228927,0.267959587595236,0.204320400987413,0.0584198260422254,0.0833780303814462,0.00681277112288395
0.367393867924528,0.00617924528301887,0.271795400943396,0.216282429245283,0.0658284198113208,0.067219929245283,0.00530070754716981
0.366139599170698,0.00821838286109191,0.284552868002764,0.205307532826538,0.0667256392536282,0.0638009675190048,0.00525501036627505
0.378056260197459,0.0188198935296009,0.275301606583539,0.188946252694511,0.0663534483785297,0.0656746102635559,0.00684792835280527
0.332931316497728,0.00545638117333677,0.308850201161859,0.198083822044639,0.0745142808041564,0.0703253267537601,0.00983867156452063
0.300989328778475,0.00584465001437486,0.317380054455362,0.202208655358441,0.0760041264311444,0.085251390979351,0.0123217939828516
0.322839045049606,0.00598541768275743,0.317094402291683,0.203198602270693,0.0621230174654426,0.076726942714089,0.012032572525729
0.344971177600878,0.00510842712050508,0.33677189129838,0.188075761734834,0.0560362338731814,0.0581498764754323,0.0108866318967884
0.345561730342605,0.0057237543257323,0.35394862036156,0.177406572877255,0.0522044155386018,0.0549346264778291,0.0102202800764161
0.341510792826422,0.00540909275338797,0.356071979225838,0.183637811409559,0.0484916416457032,0.0543394465633368,0.0105392355757527
0.335125616008408,0.00577734225214094,0.353119452373851,0.188817405876756,0.0457131495604505,0.0613721897944982,0.0100748441338957
0.308294992544257,0.00564597326128239,0.353720862062373,0.192992238379873,0.0529867580898003,0.0764564189490588,0.00990275671335534
0.288784270101871,0.00566133309496141,0.341901479561263,0.19951729686243,0.0640227247896864,0.0911342199444461,0.00897867564534231
0.274750408311127,0.00520980437906009,0.340777080544742,0.213776970024437,0.071119816290693,0.0867400194024535,0.00762590104748689
0.320499312160494,0.00667218444833012,0.314228249723875,0.204868830277367,0.0723573262675597,0.0744081331725079,0.0069659639498654
0.29396562658549,0.0070046930492136,0.316305175038052,0.208136732623034,0.0765442668696093,0.0873033992897007,0.0107401065449011
0.23560077823044,0.0058791653609109,0.343185260628852,0.215936096312546,0.0894116264493889,0.0964659720045963,0.0135211010132665
0.244334064057518,0.00623092013647714,0.33918025621652,0.212549256118262,0.0876801257703945,0.0944972064199823,0.0155281712808454
0.256044204020485,0.00613666138040405,0.349683137658039,0.208659023524913,0.0798768906746567,0.0829765628427974,0.0166235198987043
0.313328490766269,0.00533852514129405,0.357970118300853,0.181393741207095,0.062747247702706,0.0646374690476255,0.0145844078341574
0.328610067835671,0.00559752763809404,0.368330336092723,0.169586766499689,0.0517204803941894,0.0618235115445994,0.0143313099950341
0.328647996394528,0.00566020363164093,0.377968820419378,0.173309813765732,0.0474187436092521,0.0526718778016312,0.014322544377838
0.322414621055902,0.00544052427897517,0.357907968701449,0.184876133442558,0.0462359820344058,0.0679557074658908,0.0151690630208186
0.314849612127522,0.00498965250180923,0.329504335792187,0.192771352030776,0.0550353592422838,0.0877950306616051,0.0150546576438175
0.290839265642563,0.00625234170101161,0.317681849809988,0.218042471765776,0.0629181608949312,0.0908044746561045,0.0134614355296259
0.341905910874754,0.00585933563483814,0.280594513819106,0.20633499275861,0.0648644290818839,0.0901013218776364,0.0103394959531714
0.333238947462706,0.00591163748891207,0.279424554387932,0.211273140189022,0.0769379682574538,0.0828987249239375,0.0103150272900372
0.29631576252965,0.0054333543796181,0.286053139024931,0.216924625859627,0.0815071415163564,0.0996535895291889,0.0141123871606287
0.277564673982252,0.00514037414469454,0.299023794807446,0.2021766611484,0.0919769785781508,0.103972220237855,0.0201452971012017
0.272850174777084,0.00433084865847686,0.300452206351017,0.190352707535207,0.0986567995330332,0.109532563553778,0.0238246995914041
0.284294648848903,0.00556779564933612,0.303762015805553,0.187880162161665,0.0999169580285652,0.0934268142832191,0.0251516052227578
0.297243718947255,0.00523110016229682,0.327203656240409,0.18527550368693,0.084535352781303,0.0767274104671771,0.0237832577146286
0.313099636877193,0.00443544333592415,0.363095836469691,0.17485307134223,0.0652149927301882,0.0593819801839397,0.0199190390608335
0.307994483896328,0.00446701292675697,0.367158562204379,0.186578340271423,0.0567952468714155,0.0567746259231096,0.0202317279065871
0.289822479968126,0.00484896778668083,0.351767084274057,0.200976876650877,0.0565230864580105,0.0745643159649977,0.0214971888972509
0.279515791571187,0.00481032679087377,0.335922710969413,0.205474120753213,0.0551023712264621,0.0985011706685265,0.0206735080203248
0.293287517567724,0.00538313756334051,0.30968513480408,0.214738837242286,0.0641076885387522,0.0974218961537966,0.0153757881300205
0.302090776087918,0.00764122804032981,0.319394826080546,0.208964195388611,0.0630805348576095,0.0860495843398773,0.0127788552051081
0.317628200007456,0.0173613884850325,0.297004894207367,0.198774584205397,0.0667401596608671,0.0893419181671486,0.0131488552667316
0.265416304098183,0.00503983670670285,0.32272746387524,0.209583453290936,0.0805532822017423,0.0983641556979592,0.0183155041292372
0.248316856078105,0.00453355508331023,0.332316979272537,0.206452308355662,0.0796482798977486,0.105663863993347,0.0230681573192892
0.241130927919783,0.00505629982740199,0.328005260129859,0.194404536862004,0.0924303443741267,0.110051779403304,0.028920851483521
0.248744268582052,0.00454427383554807,0.34069503748953,0.196480741560113,0.0888541250156875,0.091904071167356,0.0287774823497135
0.27021566033165,0.00505807468380378,0.351874282884806,0.185519530823641,0.0734672037099647,0.0859819453355234,0.0278833022306109
0.27774140122482,0.00457622385702731,0.400201729384124,0.174421291838385,0.0604225243615915,0.058802430381697,0.0238343989523553
0.279362021188312,0.0046734641385636,0.396254434452603,0.175393216440111,0.0534245378705892,0.0673260311467215,0.0235662947630995
0.268300748954382,0.00515236149902038,0.397929606625259,0.17987410896661,0.0532633012352884,0.071482762933011,0.0239971097864299
0.266086097440495,0.00480860120626673,0.379004372564445,0.181113814742311,0.0596059203424871,0.0869329235197619,0.0224482701842332
0.285846709124281,0.00511831877702361,0.336632626664531,0.196953645647273,0.067483585656389,0.0905714532083421,0.0173936609221597
0.291127375300359,0.00511045074117497,0.322341462848387,0.207949783509582,0.0661572660684644,0.0931373118042416,0.0141763497277909
0.278776978417266,0.00611400280697101,0.33935892760446,0.20361867188277,0.068511089745715,0.0884720794792737,0.0151482500635436
0.251561855783666,0.00474300587603979,0.356732581963988,0.203678583455816,0.0720137474782127,0.0927167950247222,0.0185534304175545
0.237267092030633,0.0042092257749972,0.354740829792839,0.197076556429365,0.0797451450063138,0.100273448264376,0.026687702701475
0.199539795072277,0.00393938082124269,0.35063819301301,0.201734259959174,0.0926403841479049,0.118218054551933,0.0332899324344574
0.214852097710855,0.00500330265796718,0.353731106853688,0.200622274559969,0.095588784711533,0.098189067454921,0.0320133660510672
0.219858970016432,0.00425497370034348,0.389374882778274,0.192607543060614,0.0785994418146343,0.0829020040366264,0.0324021845930761
0.242969224685833,0.00432792924860397,0.418246742600326,0.174079199899698,0.0599761783058628,0.0717254814971983,0.0286752437624775
0.231670123816891,0.00426436606047467,0.434608126684437,0.17715472430664,0.0556239868743256,0.0683776686161381,0.0283010036410936
0.235048102765498,0.00412466130606961,0.414248730240569,0.181177941837888,0.0508068320187804,0.0871087879419476,0.0274849438892485
0.206278206985602,0.00352770733003216,0.40787030887518,0.191623702980635,0.0565483453446311,0.106578772592618,0.0275729558913021
0.237102757395633,0.00386650514383274,0.373488077229674,0.201249709698275,0.0634521111996837,0.100152526095771,0.020688313237131
0.212777621426394,0.0042537348436877,0.390135791177091,0.214222894533174,0.062964656769624,0.0995215647646521,0.0161237364853772
0.188970987122471,0.00449074436698781,0.398130016912816,0.2151669959299,0.0710686405054698,0.102527059055609,0.0196455561067451
0.174231010087858,0.00399608142209656,0.400445180211182,0.204333376735304,0.0801944408276136,0.111428358847492,0.0253715518684548
0.161745013518339,0.00444766107228485,0.405658572667449,0.20404083558639,0.0759545732796001,0.11699102178238,0.0311623220935571
0.143228387214908,0.00436639705338625,0.392151753425333,0.208354607781342,0.0816727526260005,0.128896745273551,0.0413293566254793
